Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Share_Issued_2019,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Stockholders_Equity_2019,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Total_Debt_2019,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Free_Cash_Flow_2019,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Operating_Cash_Flow_2019,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019,Share_Issued_2024,Stockholders_Equity_2024,Total_Debt_2024,Free_Cash_Flow_2024,Operating_Cash_Flow_2024,Basic_EPS_2024,Net_Income_2024,Total_Revenue_2024
143963619.0,146597400.0,170631670.0,196525645.0,,9003000000.0,8483000000.0,10127000000.0,13503000000.0,,3819000000.0,3887000000.0,3850000000.0,4909000000.0,,-206000000.0,-237000000.0,-131000000.0,-98000000.0,,16000000.0,-56000000.0,3000000.0,-96000000.0,,4.71,8.01,3.97,2.18,688000000.0,1257000000.0,732000000.0,398000000.0,981000000.0,975000000.0,988000000.0,51000000.0,LBRDK,,,,,,,,,,,
166610199.0,178753125.0,183385111.0,157952213.0,,1841408000.0,1495017000.0,1213242000.0,1150637000.0,,405309000.0,348918000.0,243635000.0,211584000.0,,411285000.0,71044000.0,-76433000.0,-18212000.0,,1014583000.0,530364000.0,135467000.0,85425000.0,,3.24,2.17,-1.03,-1.36,556317000.0,399602000.0,-179244000.0,-115583000.0,4747928000.0,4149228000.0,2470782000.0,965787000.0,LBRT,,,,,,,,,,,
382606031.0,459347955.0,527356126.0,580498479.0,,19062600000.0,22436400000.0,25934900000.0,13662600000.0,,17418000000.0,15409100000.0,16051200000.0,16202800000.0,,779900000.0,1534600000.0,2141000000.0,2893000000.0,,2165900000.0,2837800000.0,3549000000.0,4185800000.0,,-9.52,3.01,24.16,-2.7,-4051700000.0,1473200000.0,13426800000.0,-1628000000.0,7491400000.0,7195700000.0,10311300000.0,11545400000.0,LBTYA,,,,,,,,,,,
382606031.0,459347955.0,527356126.0,580498479.0,,19062600000.0,22436400000.0,25934900000.0,13662600000.0,,17418000000.0,15409100000.0,16051200000.0,16202800000.0,,779900000.0,1534600000.0,2141000000.0,2893000000.0,,2165900000.0,2837800000.0,3549000000.0,4185800000.0,,-9.52,3.01,24.16,-2.7,-4051700000.0,1473200000.0,13426800000.0,-1628000000.0,7491400000.0,7195700000.0,10311300000.0,11545400000.0,LBTYB,,,,,,,,,,,
382606031.0,459347955.0,527356126.0,580498479.0,,19062600000.0,22436400000.0,25934900000.0,13662600000.0,,17418000000.0,15409100000.0,16051200000.0,16202800000.0,,779900000.0,1534600000.0,2141000000.0,2893000000.0,,2165900000.0,2837800000.0,3549000000.0,4185800000.0,,-9.52,3.01,24.16,-2.7,-4051700000.0,1473200000.0,13426800000.0,-1628000000.0,7491400000.0,7195700000.0,10311300000.0,11545400000.0,LBTYK,,,,,,,,,,,
110410602.0,106546995.0,101043924.0,88149510.0,,1251822000.0,1164294000.0,850242000.0,724171000.0,,57223000.0,207574000.0,429993000.0,989109000.0,,-1196109000.0,306087000.0,205456000.0,386884000.0,,-1136600000.0,375568000.0,239869000.0,418031000.0,,0.36,2.8,0.19,-2.63,38939000.0,289685000.0,18580000.0,-187538000.0,864619000.0,1187216000.0,818630000.0,304855000.0,LC,,,,,,,,,,,
2300111489.0,1830172561.0,1648413415.0,1618621534.0,,4851692000.0,4349701000.0,3909355000.0,-1318777000.0,,2427901000.0,2348469000.0,2193436000.0,980000.0,,-3400397000.0,-3301110000.0,-1479353000.0,-1029778000.0,,-2489753000.0,-2226258000.0,-1058133000.0,-570196000.0,,-1.36,-0.78,-6.41,-28.42,-2828420000.0,-1304460000.0,-2579761000.0,-719380000.0,595271000.0,608181000.0,27111000.0,3976000.0,LCID,,,,,,,,,,,
28667000.0,28519000.0,28360000.0,28243000.0,,1355036000.0,1381008000.0,1092875000.0,908326000.0,,1106372000.0,1376899000.0,1476990000.0,846388000.0,,465020000.0,471873000.0,-210107000.0,174054000.0,,527229000.0,602514000.0,-111573000.0,231400000.0,,2.54,15.57,11.39,6.3,64195000.0,394974000.0,287739000.0,158440000.0,3784808000.0,5207143000.0,4472697000.0,2796166000.0,LCII,,,,,,,,,,,
16384952.0,14270550.0,14213792.0,14163904.0,,235303000.0,200675000.0,238604000.0,240825000.0,,216779000.0,97174000.0,16473000.0,28371000.0,,18096000.0,24358000.0,15881000.0,10887000.0,,20702000.0,25242000.0,17821000.0,13678000.0,,1.1,1.93,1.66,1.55,12628000.0,22128000.0,20974000.0,20075000.0,70648000.0,73960000.0,71940000.0,70931000.0,LCNB,,,,,,,,,,,
174986671.0,170093000.0,169477000.0,153096000.0,,63419000.0,73339000.0,92221000.0,96199000.0,,2952000.0,3896000.0,2802000.0,3825000.0,,-29240000.0,646000.0,-23901000.0,-19817000.0,,-28566000.0,1059000.0,-23561000.0,-19753000.0,,-0.12,-0.15,-0.26,-0.14,-21486000.0,-26273000.0,-43019000.0,-20649000.0,8945000.0,14703000.0,3896000.0,773000.0,LCTX,,,,,,,,,,,
21813266.0,21779799.0,22018016.0,21755195.0,,230879000.0,240088000.0,255646000.0,230136000.0,,285055000.0,343729000.0,351080000.0,397771000.0,,53630000.0,21344000.0,33002000.0,42731000.0,,56431000.0,24319000.0,36988000.0,44813000.0,,-0.4,-0.29,0.97,-0.14,-8412000.0,-6166000.0,20801000.0,-3007000.0,686683000.0,727662000.0,862924000.0,769169000.0,LCUT,,,,,,,,,,,
15088421.0,28750000.0,28750000.0,,,91576728.0,223917504.0,214026015.0,,,2439000.0,1050000.0,,,,-881623.0,-538506.0,,,,-881623.0,-538506.0,,,,0.14,0.34,,,3907392.0,9891490.0,,,0.0,0.0,,,LCW,,,,,,,,,,,
184403818.0,171303823.0,138882386.0,126337388.0,,353181000.0,433499000.0,523557000.0,0.0,,4270260000.0,4497596000.0,9157339000.0,7379360000.0,,-194827000.0,4417535000.0,-1519809000.0,-2064618000.0,,-174215000.0,4460746000.0,-1465685000.0,-2030713000.0,,-0.63,-1.75,0.87,0.0,-110142000.0,-273020000.0,113524000.0,0.0,739267000.0,1137347000.0,3459061000.0,4165392000.0,LDI,,,,,,,,,,,
135766419.0,137000000.0,140000000.0,142320981.0,,4201000000.0,4299000000.0,4291000000.0,3862000000.0,,5198000000.0,5490000000.0,5665000000.0,5308000000.0,,958000000.0,863000000.0,929000000.0,1151000000.0,,1165000000.0,992000000.0,1033000000.0,1334000000.0,,1.45,5.0,5.34,4.42,199000000.0,685000000.0,753000000.0,628000000.0,15438000000.0,14396000000.0,13737000000.0,12297000000.0,LDOS,,,,,,,,,,,
29079221.0,29079221.0,29035140.0,28921449.0,,597027016.0,604497718.0,735855138.0,751628234.0,,315000000.0,315000000.0,315000000.0,315000000.0,,45079842.0,57856888.0,46796974.0,53171159.0,,45079842.0,57856888.0,46796974.0,53171159.0,,,-2.93,1.47,1.32,38939735.0,-85360123.0,42586239.0,38382399.0,40016417.0,-84172041.0,43887735.0,39556336.0,LDP,5.1,,,,,,,,,,
1743000.0,1797000.0,1782000.0,1748697.0,,,13401000.0,3193000.0,6668000.0,11083000.0,,0.0,184000.0,1110000.0,268000.0,,10663000.0,-3106000.0,-1641000.0,-2709000.0,,10663000.0,-3000000.0,-1580000.0,-2311000.0,,5.61,-2.01,-2.479997,,10046000.0,-3534000.0,-4615000.0,,0.0,19503000.0,17482000.0,LDWY,-2.940003,-5577000.0,21528000.0,,,,,,,,
32626000.0,32985000.0,32614000.0,,,380752000.0,406696000.0,369703000.0,,,373765000.0,286572000.0,327376000.0,,,-68173000.0,45331000.0,61484000.0,,,-36367000.0,70569000.0,91633000.0,,,-0.38,1.01,0.33,,-12530000.0,33369000.0,10836000.0,,1555429000.0,1636624000.0,1427448000.0,,LE,,,,31433000.0,241593000.0,278146000.0,95649000.0,130565000.0,-4.09,-130684000.0,1472508000.0
64571405.0,64571405.0,64571405.0,64571405.0,,4918800000.0,4678800000.0,4643400000.0,4467300000.0,,2922300000.0,2748700000.0,2721600000.0,2430800000.0,,622800000.0,383200000.0,85000000.0,210800000.0,,1249300000.0,1021400000.0,670100000.0,663100000.0,,10.047573,5.546886,6.270801,2.639401,572500000.0,327700000.0,373900000.0,158500000.0,23466900000.0,20891500000.0,19263100000.0,17045500000.0,LEA,,,,,,,,,,,
98581434.0,98581434.0,98581434.0,98581434.0,,1308852000.0,1034041000.0,864102000.0,789271000.0,,1105210000.0,1203879000.0,769819000.0,718190000.0,,576555000.0,311503000.0,302532000.0,292161000.0,,667542000.0,383386000.0,365063000.0,351362000.0,,9.5,8.14,4.66,3.46,545248000.0,472224000.0,276580000.0,206115000.0,4191636000.0,3761211000.0,3234180000.0,2655400000.0,LECO,,,,,,,,,,,
4941000.0,4832000.0,4460000.0,4011000.0,,1151000.0,3453000.0,4587000.0,2522000.0,,7740000.0,8507000.0,9313000.0,7862000.0,,-1212000.0,-1801000.0,-1869000.0,-1292000.0,,-984000.0,-1508000.0,-1737000.0,-1001000.0,,-0.55,-0.61,-0.68,-0.15,-2690000.0,-2744000.0,-2851000.0,-544000.0,5979000.0,7051000.0,4735000.0,6068000.0,LEDS,,,,,,,,,,,
6064000.0,5979000.0,5889000.0,5835300.0,,21240000.0,15005000.0,41097000.0,-31564000.0,,500076000.0,516416000.0,548911000.0,609241000.0,,-7631000.0,-4107000.0,42599000.0,41773000.0,,-2524000.0,3429000.0,50078000.0,49869000.0,,-0.9,-0.21,3.99,-0.5,-5267000.0,-2017000.0,22745000.0,-1975000.0,691138000.0,780969000.0,794649000.0,618004000.0,LEE,,,,,,,,,,,
198800000.0,198800000.0,198800000.0,198800000.0,,1333300000.0,1640700000.0,1648000000.0,1424600000.0,,2195400000.0,2286700000.0,2287800000.0,2064700000.0,,383400000.0,341100000.0,164700000.0,536400000.0,,497200000.0,441400000.0,271300000.0,602600000.0,,-1.0,2.276267,2.952311,1.82,-136800000.0,309800000.0,402400000.0,253000000.0,4725300000.0,5146700000.0,5072600000.0,4280200000.0,LEG,,,,,,,,,,,
24843494.0,24814695.0,24654621.0,24639125.0,,436735000.0,382104000.0,309394000.0,259193000.0,,25565000.0,5316000.0,7993000.0,36174000.0,,-21249000.0,-5491000.0,54344000.0,-4683000.0,,-13536000.0,-1691000.0,60296000.0,-1838000.0,,2.23,2.78,2.06,1.57,54460000.0,67773000.0,49871000.0,37995000.0,189144000.0,257015000.0,197507000.0,176724000.0,LEGH,,,,,,,,,,,
363822069.0,330134480.0,308456852.0,266010256.0,,1251371000.0,744312000.0,765944000.0,597771000.0,,328672000.0,284534000.0,122966000.0,3373000.0,,-415998000.0,-223556000.0,-243869000.0,-253288000.0,,-393276000.0,-201281000.0,-198465000.0,-223005000.0,,-2.94,-2.8,-2.74,-2.56,-518254000.0,-446349000.0,-403582000.0,-266373000.0,285143000.0,117005000.0,68826000.0,75000000.0,LEGN,,,,,,,,,,,
295076227.0,292685362.0,339943243.0,338386004.0,,26580664000.0,24100500000.0,20816425000.0,17994856000.0,,4984028000.0,6199136000.0,6378364000.0,7421583000.0,,5079939000.0,3208454000.0,2467602000.0,4118067000.0,,5179738000.0,3265668000.0,2532774000.0,4190819000.0,,13.73,15.74,14.28,7.88,3938511000.0,4614125000.0,4430111000.0,2465036000.0,34233366000.0,33671010000.0,27130676000.0,22488854000.0,LEN,,,,,,,,,,,
62290854.0,62290854.0,62276212.0,62209762.0,,392358634.0,407688962.0,542341726.0,520677354.0,,141487907.0,174780737.0,195855737.0,222555737.0,,53165981.0,45189126.0,52511194.0,30630314.0,,53165981.0,45189126.0,52511194.0,30630314.0,,,-1.79,0.76,0.11,5121114.0,-111258492.0,47302901.0,7951343.0,5157595.0,-111220621.0,47292075.0,7888018.0,LEO,0.82,,,,,,,,,,
184333670.0,183480545.0,189821011.0,186602667.0,,-161362000.0,-197951000.0,-217558000.0,-826999000.0,,1037392000.0,1028034000.0,1015333000.0,1372584000.0,,-32107000.0,34918000.0,140341000.0,81508000.0,,6470000.0,66644000.0,169272000.0,102138000.0,,0.15,0.86,0.68,0.313827,27242000.0,159029000.0,126634000.0,58561000.0,1451209000.0,1562120000.0,1342917000.0,1112229000.0,LESL,,,,,,,,,,,
15675634.0,14638846.0,14369133.0,12109389.0,,32300000.0,-74100000.0,-141900000.0,-320600000.0,,174500000.0,163700000.0,131200000.0,116500000.0,,7500000.0,19900000.0,48800000.0,65700000.0,,9100000.0,20600000.0,50000000.0,67100000.0,,5.55,3.47,10.03,0.59,84400000.0,52200000.0,175000000.0,54400000.0,320200000.0,293800000.0,298300000.0,247200000.0,LEU,,,,,,,,,,,
226184932.0,218079962.0,190002712.0,39931680.0,,358913991.0,437116773.0,368681834.0,-95625929.0,,341933024.0,174193563.0,75286987.0,82137796.0,,-263501969.0,-327410561.0,-195750058.0,-46494496.0,,-110036306.0,-119552797.0,-130968629.0,-27058100.0,,-0.46,0.09,-0.27,-0.88,-103766137.0,17775766.0,-43325320.0,-97351667.0,253495601.0,139914470.0,57710204.0,23422623.0,LEV,,,,,,,,,,,
397348023.0,393731793.0,399777440.0,397900155.0,,2046400000.0,1903700000.0,1665700000.0,1299475000.0,,2180500000.0,2091000000.0,2241500000.0,2659766000.0,,120000000.0,-40200000.0,570400000.0,339203000.0,,435500000.0,228100000.0,737300000.0,469586000.0,,0.63,1.43,1.38,-0.32,249600000.0,569100000.0,553541000.0,-127141000.0,6179000000.0,6168600000.0,5763936000.0,4452609000.0,LEVI,,,,,,,,,,,
8091650.0,5950998.0,5726699.0,3001475.0,,3044118.0,7948904.0,13265637.0,2525201.0,,163967.0,49988.0,97319.0,156101.0,,-6050847.0,-5059979.0,-4069171.0,-2652430.0,,-5881237.0,-4879339.0,-3989678.0,-2618785.0,,-1.01,-1.24,-0.95,-1.47,-6664899.0,-7269324.0,-4027006.0,-3933996.0,226208.0,255397.0,722738.0,384543.0,LEXX,,,,,,,,,,,
29513000.0,29513000.0,29332832.0,,,-4230000.0,87823000.0,202784000.0,,,112624000.0,150204000.0,215861000.0,,,-38923000.0,-52533000.0,-8752000.0,,,-17441000.0,-22593000.0,16471000.0,,,-3.32,-3.97,-1.113599,,-99563000.0,-116715000.0,-32294000.0,,103269000.0,111270000.0,100874000.0,,LFCR,,,,30563000.0,11315000.0,130360000.0,-18138000.0,-217000.0,0.4,12013000.0,128261000.0
2392568.0,2163750.0,2064936.0,2064936.0,,-12458000.0,-6407000.0,-8572000.0,126831069.0,,29085000.0,28863000.0,31377000.0,339.0,,-9949000.0,-30558000.0,-6935000.0,-610924.0,,-8604000.0,-28088000.0,-6848000.0,-610924.0,,-4.74,2.8,-5.822941,-0.907573,-9498000.0,5070000.0,-12024000.0,-1874080.0,42252000.0,47363000.0,43036000.0,0.0,LFLY,,,,,,,,,,,
38358641.0,31552775.0,30704434.0,23433663.0,,3505372.0,-6829955.0,26850855.0,1353923.0,,18932353.0,4127479.0,1849434.0,1064455.0,,86948.0,-35828487.0,-36487778.0,-12529750.0,,8820232.0,-22935149.0,-33085489.0,-12131614.0,,-0.7,-1.57,-2.29,-4.44,-20595992.0,-45535659.0,-60897704.0,-58646943.0,152547006.0,119033520.0,92875806.0,37293910.0,LFMD,,,,,,,,,,,
378725000.0,375964000.0,374255000.0,373648648.0,,1428930000.0,1518723000.0,1545028000.0,1032836000.0,,508117000.0,476489000.0,158739000.0,366272000.0,,-57404000.0,-26466000.0,-85072000.0,,2734000.0,-16884000.0,52789000.0,9420000.0,,17048000.0,-0.51,-0.61,-1.05,,-186262000.0,-215564000.0,-307197000.0,,1055665000.0,859542000.0,667511000.0,,LFST,-0.157645,5669000.0,212518000.0,,,,,,,,
52248631.0,52231152.0,26040151.0,26035454.0,,240692880.0,242901997.0,169276000.0,113603652.0,,1193430978.0,876281540.0,873628045.0,502616288.0,,24738341.0,16289054.0,13846947.0,12219209.0,,24738341.0,16289054.0,13846947.0,12219209.0,,0.29,0.11,0.3,0.325739,19714496.0,9863660.0,10527222.0,8449770.0,30266089.0,20024823.0,21066777.0,19140081.0,LFT,,,,,,,,,,,
26624071.0,26445618.0,26350763.0,26131544.0,,2480169000.0,2211194000.0,1893389000.0,1608642000.0,,933517000.0,1059999000.0,668220000.0,706795000.0,,371199000.0,315377000.0,282782000.0,201840000.0,,457387000.0,419718000.0,373344000.0,258031000.0,,10.44,15.09,11.54,5.33,259485000.0,373306000.0,283806000.0,129986000.0,2362657000.0,2513897000.0,2079928000.0,1445695000.0,LFUS,,,,,,,,,,,
12622000.0,12493000.0,13609000.0,,,34649000.0,31516000.0,36807000.0,,,13087000.0,15755000.0,18183000.0,,,3761000.0,6429000.0,12532000.0,,,6828000.0,7959000.0,16273000.0,,,0.2,0.24,0.92,,2540000.0,3120000.0,12894000.0,,213398000.0,206360000.0,220181000.0,,LFVN,,,,12510000.0,25991000.0,13612000.0,9952000.0,12197000.0,0.24,2937000.0,200164000.0
203093850.0,58604692.0,39521065.0,19470649.0,,31532129.0,28870723.0,55003257.0,9301878.0,,2328324.0,5391971.0,110000.0,1109911.0,,5562873.0,-3940552.0,-30716687.0,100491.0,,13412873.0,-3940552.0,-20482499.0,105675.0,,,-35.0,-13.5,-16.5,-5259008.0,-31563283.0,22782.0,-2575459.0,19927993.0,-3588337.0,22786593.0,9763098.0,LGHL,23.611292,,,,,,,,,,
13012942.0,13012942.0,13009661.0,13009661.0,,233306303.0,208334770.0,278168858.0,256748780.0,,24675000.0,27175000.0,26350000.0,19650000.0,,16518893.0,24575060.0,14470012.0,27314611.0,,16518893.0,24575060.0,14470012.0,27314611.0,,,-3.87,3.61,2.78,39554701.0,-50415822.0,47102580.0,36087458.0,40339064.0,-49504634.0,47891393.0,36960586.0,LGI,4.09,,,,,,,,,,
27521120.0,27245278.0,26963915.0,26741554.0,,1856031000.0,1642412000.0,1395848000.0,1139005000.0,,1357738000.0,1263975000.0,810569000.0,543685000.0,,-58411000.0,-371638000.0,19971000.0,199466000.0,,-56968000.0,-370451000.0,21700000.0,202158000.0,,8.48,13.9,17.46,12.89,199227000.0,326567000.0,429645000.0,323895000.0,2358580000.0,2304455000.0,3050149000.0,2367929000.0,LGIH,,,,,,,,,,,
5454639.0,5434521.0,5390557.0,5409550.0,,,38490000.0,54743000.0,39765000.0,34893000.0,,,,293000.0,240000.0,,-1479000.0,253000.0,2785000.0,1503000.0,,-817000.0,1352000.0,3192000.0,2666000.0,0.05,-0.56,2.77,0.19,,-2992000.0,14638000.0,968000.0,,1655000.0,1446000.0,31162000.0,LGL,,7016000.0,31897000.0,,,,,,,,
2150412.0,480446.0,458151.0,203099.0,,14912516.0,22787319.0,28396471.0,10966511.0,,68321.0,69402.0,64346.0,10645769.0,,-5688915.0,-4917444.0,-5913920.0,-312959.0,,-4315480.0,-3609287.0,-5913920.0,-312959.0,,-11.66,-15.2,-44.6,-22.8,-14550609.0,-6924965.0,-11707889.0,-2864984.0,9929629.0,11916482.0,10022115.0,11442803.0,LGMK,,,,,,,,,,,
17556000.0,16951000.0,16767000.0,16080000.0,,700913000.0,597485000.0,821159000.0,709525000.0,,6165000.0,87746000.0,324386000.0,456414000.0,,-4272000.0,119927000.0,70037000.0,50128000.0,,49577000.0,137850000.0,78798000.0,54586000.0,,3.02,-1.98,3.46,-0.18,52154000.0,-33361000.0,57138000.0,-2985000.0,131314000.0,196245000.0,241544000.0,163562000.0,LGND,,,,,,,,,,,
64051362.0,64004956.0,64726390.0,58778900.0,,248652000.0,265392000.0,265697000.0,247164000.0,,76525000.0,42054000.0,17550000.0,24788000.0,,-32506000.0,-42177000.0,12378000.0,-77614000.0,,21197000.0,3460000.0,39777000.0,-59508000.0,,-0.473828,-0.022515,0.35,0.12,-30343000.0,-1451000.0,22571000.0,6761000.0,198684000.0,229251000.0,198280000.0,119987000.0,LGO,,,,,,,,,,,
2510730.0,2101840.0,2087819.0,1686082.0,,6741000.0,20503000.0,37453000.0,1957000.0,,2041000.0,2605000.0,3142000.0,4141000.0,,-19696000.0,-14825000.0,-10946000.0,-2625000.0,,-19002000.0,-13969000.0,-9636000.0,-2364000.0,,-10.2,-9.0,-9.0,-2.206891,-21413000.0,-18835000.0,-17045000.0,-3721000.0,709000.0,1222000.0,1306000.0,5629000.0,LGVN,,,,,,,,,,,
83900000.0,88200000.0,93100000.0,97500000.0,,7875000000.0,10096600000.0,10273400000.0,9436600000.0,,5954200000.0,6246400000.0,6342600000.0,6756400000.0,,874100000.0,1526600000.0,2688100000.0,1753600000.0,,1327700000.0,1955900000.0,3109600000.0,2135300000.0,,4.8,14.05,24.6,15.99,418000000.0,1279100000.0,2377300000.0,1556100000.0,12161600000.0,11863900000.0,13136100000.0,13978500000.0,LH,,,,,,,,,,,
189808581.0,190611458.0,193511401.0,208230353.0,,18765000000.0,18523000000.0,19213000000.0,20724000000.0,,13125000000.0,7045000000.0,7829000000.0,7687000000.0,,1647000000.0,1906000000.0,2345000000.0,2422000000.0,,2096000000.0,2158000000.0,2687000000.0,2790000000.0,,6.47,5.54,9.17,5.23,1227000000.0,1062000000.0,1846000000.0,1119000000.0,19419000000.0,17062000000.0,17814000000.0,18194000000.0,LHX,,,,,,,,,,,
2122020268.0,2084577974.0,2065715410.0,1809288310.0,,60142624000.0,44858701000.0,41064302000.0,29803597000.0,,13546867000.0,12264378000.0,7841011000.0,2114305000.0,,44186331.0,2252367000.0,4895812000.0,2464617000.0,,50693521.0,7380266000.0,8340385000.0,3139804000.0,,11.9,-2.08,-0.34,-1.82,11704133000.0,-2012215000.0,-321455000.0,-151657000.0,123851332000.0,45286816000.0,27009779000.0,9456609000.0,LI,,,,,,,,,,,
,107043924.0,107275458.0,105257014.0,105257014.0,,259873000.0,353562000.0,-132843000.0,-15815000.0,,4339000.0,4834000.0,1880000.0,532000.0,,-101030000.0,-164900000.0,-99028000.0,,,-99185000.0,-163953000.0,-98142000.0,,,-1.02,-5.71,-1.326315,,-110290000.0,-196300000.0,-139604000.0,,0.0,0.0,0.0,LIAN,,,,,,,,,,,
,14905275.0,14905275.0,,,,113463098.0,113062935.0,,,,1413198.0,,,,,-687339.0,,,,,-687339.0,,,,,0.05,,,,400163.0,,,,0.0,,,LIBY,,,,,,,,,,,
26500000.0,26500000.0,28750000.0,28750000.0,,61420000.0,41109000.0,36832000.0,27643000.0,,129000.0,272000.0,345000.0,337000.0,,-9308000.0,7924000.0,7276000.0,7190000.0,,557000.0,10766000.0,7304000.0,8350000.0,,,0.27193,0.319321,0.241774,8338000.0,7818000.0,8462000.0,6407000.0,39759000.0,33805000.0,34295000.0,30667000.0,LICN,,,,,,,,,,,
22281228.0,21994568.0,20397456.0,20397444.0,,376400000.0,493900000.0,433700000.0,1440730.0,,351000000.0,340300000.0,130300000.0,5861048.0,,-434700000.0,-267100000.0,-47000000.0,-12536592.0,,-99800000.0,-77000000.0,-25600000.0,-7428929.0,,-6.24,-2.48,-16.48,-0.454761,-138000000.0,-50300000.0,-70500000.0,-9275962.0,18300000.0,13400000.0,7300000.0,792254.0,LICY,,,,,,,,,,,
6310090.0,5436637.0,5171241.0,5146810.0,,29023000.0,93970000.0,168767000.0,-18225000.0,,17273000.0,27730000.0,0.0,34656000.0,,-52676000.0,-75849000.0,-56724000.0,-23725000.0,,-50725000.0,-71649000.0,-55703000.0,-19689000.0,,-14.95,-18.9,-18.0,-7.858269,-87126000.0,-98714000.0,-65011000.0,-26551000.0,1464000.0,3647000.0,3007000.0,1579000.0,LIDR,,,,,,,,,,,
14659794.0,2984211.0,348490.0,348490.0,,272390000.0,109686000.0,-155756000.0,-120179000.0,,679220000.0,324248000.0,106805000.0,24043000.0,,-42465000.0,-86318000.0,1618000.0,-344000.0,,-40023000.0,-80634000.0,2249000.0,-14000.0,,-6.32,-3.0,-94.961118,-69.580189,-56348000.0,-7417000.0,-33093000.0,-24248000.0,7705000.0,23420000.0,14626000.0,13887000.0,LIFW,,,,,,,,,,,
87170197.0,87170197.0,87170197.0,87170197.0,,285300000.0,-203100000.0,-269000000.0,-17100000.0,,1527300000.0,1749900000.0,1437600000.0,1178400000.0,,486000000.0,201200000.0,408700000.0,533900000.0,,736200000.0,302300000.0,515500000.0,612400000.0,,16.61,13.92,12.47,9.3,590100000.0,497100000.0,464000000.0,356300000.0,4981900000.0,4718400000.0,4194100000.0,3634100000.0,LII,,,,,,,,,,,
244400000.0,241300000.0,235702460.0,233022711.0,,1763500000.0,1918800000.0,2220000000.0,2611400000.0,,8264200000.0,7957400000.0,7647900000.0,8420400000.0,,312000000.0,208700000.0,279900000.0,74300000.0,,897000000.0,868800000.0,1016200000.0,640100000.0,,-0.35,-0.77,-1.89,-3.49,-73600000.0,-170700000.0,-440600000.0,-682200000.0,4511100000.0,4808600000.0,4811300000.0,3764600000.0,LILA,,,,,,,,,,,
244400000.0,241300000.0,235702460.0,233022711.0,,1763500000.0,1918800000.0,2220000000.0,2611400000.0,,8264200000.0,7957400000.0,7647900000.0,8420400000.0,,312000000.0,208700000.0,279900000.0,74300000.0,,897000000.0,868800000.0,1016200000.0,640100000.0,,-0.35,-0.77,-1.89,-3.49,-73600000.0,-170700000.0,-440600000.0,-682200000.0,4511100000.0,4808600000.0,4811300000.0,3764600000.0,LILAK,,,,,,,,,,,
526579207.0,393708886.0,285282980.0,284110059.0,,37058000.0,203503000.0,342511000.0,57722000.0,,11167000.0,10969000.0,11823000.0,110353000.0,,-260739000.0,-266727000.0,-233762000.0,-86752000.0,,-231989000.0,-257585000.0,-215066000.0,-77883000.0,,-0.71,-0.8,-1.91,-0.663218,-389119000.0,-253064000.0,-411036000.0,-188427000.0,0.0,0.0,47000.0,97000.0,LILM,,,,,,,,,,,
490766972.0,552012862.0,552012862.0,552012862.0,,39720000000.0,40028000000.0,44035000000.0,47317000000.0,,20315000000.0,18791000000.0,15216000000.0,17223000000.0,,5518000000.0,5691000000.0,6639000000.0,4029000000.0,,9305000000.0,8864000000.0,9725000000.0,7429000000.0,,12.7,8.3,7.4,4.75,6199000000.0,4147000000.0,3826000000.0,2501000000.0,32854000000.0,33364000000.0,30793000000.0,27243000000.0,LIN,,,,,,,,,,,
31359110.0,31147925.0,32911228.0,32386870.0,,166804000.0,144877000.0,141400000.0,103049000.0,,116786000.0,100632000.0,97889000.0,78418000.0,,-15141000.0,-8104000.0,19916000.0,17905000.0,,25558000.0,882000.0,27447000.0,23485000.0,,0.86,0.36,1.04,1.49,25997000.0,12634000.0,34718000.0,48565000.0,378070000.0,348287000.0,335336000.0,293095000.0,LINC,,,,,,,,,,,
53390082.0,53177437.0,50800786.0,49905512.0,,-151550000.0,-113532000.0,5318000.0,118783000.0,,623748000.0,554452000.0,549450000.0,488004000.0,,-4522000.0,-40408000.0,-64193000.0,-247736000.0,,25441000.0,-2203000.0,32495000.0,-92257000.0,,-0.94,-2.23,-2.41,-2.01,-45610000.0,-111381000.0,-119206000.0,-98737000.0,569543000.0,421500000.0,147107000.0,82356000.0,LIND,,,,,,,,,,,
